reaction	linear_coefficient
TYRTRS	[0.22984349060986053, 0.007844503964629313, 0.23775851721366845, 0.010622508600683565, 0.2301213581006795, 0.004469057392403454, 0.22562447833135504, 0.005002569766691556, 0.22770562486773352, 0.005999646192737363, 0.23053408407048892, 0.0034560522774017208, 0.2353960638817106, 0.00655801943966871, 0.2283433576471426, 0.002764686283792939, 0.22759987571132018, 0.0014036441656357706, 0.22603147577525026, 0.0013158711446931302, 0.23296615329134013, 0.001505490390504133, 0.22848415589737875, 0.0027758789575188917, 0.22818315457491925, 0.00348702735364349, 0.22446514965336065, 0.003642556758680646, 0.2279563192029448, 0.0017110334224684782, 0.2309534722241605, 0.00143290214979158, 0.23009126773510433, 0.0014924439179646238]
UM4PCP	[0.3161541339035831, 0.01927313056453042, 0.31747384785620847, 0.028806192204236733, 0.3149384966150114, 0.42715153613971035, 0.3183987826870145, 0.24352688125433572, 0.3162157667368247, 0.7886229673953123, 0.3085958436575408, 0.09753061561330117, 0.3168229181057883, 0.11208109445550543, 0.3177566273087442, 0.1745695916755404, 0.3182666566558605, 0.03823759194071499, 0.3132912396154993, 0.025145255632988035, 0.31439587866575613, 0.02856644372931442, 0.3096366132027667, 0.022729039758467327, 0.3144894810399979, 0.04045811366757795, 0.3110803577827494, 0.038710157930324715, 0.3132022169722184, 0.09722643169710171, 0.31627497605536303, 0.0827433373485021, 0.3173916237994565, 0.13026699913059345]
UM4PL	[0.22349287471533916, 0.020869908849288975, 0.22641217453097115, 0.02864286570480362, 0.22529897898782447, 0.01868852333500904, 0.2247547192280207, 0.02017965641405563, 0.22336689242317023, 0.02182790238601215, 0.22166992821994455, 0.009740630160676729, 0.22759987571132018, 0.01364765572013701, 0.2096556967853931, 0.005370170732326028, 0.2140287333406406, 0.002921281374012763, 0.22461030698306386, 0.0028260039962606917, 0.22214681915068346, 0.002981542390802876, 0.2142966633614718, 0.007484967175068932, 0.22556781134870477, 0.010140920055321072, 0.23246919528907975, 0.009842940901178968, 0.2248306362847381, 0.006681571702959539, 0.2309534722241605, 0.006605879872474002, 0.22205044546601924, 0.00797510030975628]
TYRt2rpp	[0.2076163349790357, 0.022448745805005298, 0.21506583184827385, 0.07173384047190641, 0.20430744637892628, 0.006137046275854921, 0.2090990553680032, 0.006213091593699361, 0.21092919274875546, 0.007249389465326217, 0.21051824827893717, 0.0044411841913792535, 0.20969751769042372, 0.010986809861724473, 0.2073556769870239, 0.003522309421309653, 0.2120074993705394, 0.001778589828881851, 0.20499817765089062, 0.0017936532898218504, 0.20734141453715327, 0.0023164078474583807, 0.20890541619782715, 0.0032026845361488045, 0.211909907834029, 0.0041280400833844785, 0.20416917679135868, 0.003952575965805562, 0.2137486695747325, 0.002495729634095122, 0.20818185464758954, 0.0028086329670393077, 0.20797900649512036, 0.002367349437178393]
UMPK	[0.4056400851445663, 0.02122873543013359, 0.4163906815002362, 0.03694529609265349, 0.4054290223209374, 0.004586521398280318, 0.4210303568804628, 0.005002569766691556, 0.4024119179688155, 0.004806709432538911, 0.39637958062906065, 0.005979761000849783, 0.4331882452416156, 0.007575926915705721, 0.4042948722223843, 0.004621786901364396, 0.40777844676034314, 0.0020821172705572494, 0.4008352372141857, 0.0018192487618823173, 0.4043671836249011, 0.0023710764400620378, 0.4137728084163238, 0.006553108328393622, 0.43944476851469094, 0.008994319820432263, 0.4002682948664764, 0.007763766715571109, 0.4135082233473971, 0.003132809726702892, 0.4191796276355635, 0.0031723319187254885, 0.42622989665600086, 0.0024346498617332985]
UMPtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
UNK3	[0.25409129675257863, 0.012868076096453974, 0.2549234971695438, 0.022245911143673386, 0.24849435899182193, 0.009613980849810091, 0.25229709083360713, 0.009355297187208981, 0.2543165171943884, 0.010714586721140769, 0.2521995309735522, 0.006001898796669502, 0.2521434310625493, 0.01405839031573089, 0.2534334315328033, 0.005638110622423403, 0.2532317416826812, 0.003412281647311201, 0.24870453863263156, 0.0032355315492281654, 0.2501259221728128, 0.003883574168763218, 0.2505511181841171, 0.004618256371938015, 0.2542694803264102, 0.0057621711268086885, 0.2521934506056733, 0.006149283490576396, 0.24869948766013467, 0.0035911966226036046, 0.2566075730382721, 0.00352812437146197, 0.25392656231846367, 0.0033191697273120538]
TYRtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
U23GAAT	[0.2936383139139163, 0.008382743835896241, 0.2924537075815426, 0.014760113252989076, 0.29082660105073643, 0.003858244561843762, 0.29259592928809675, 0.0038693152903438244, 0.293365109195458, 0.003812595465706868, 0.29115347246775997, 0.0036442235418693396, 0.28996938107444353, 0.005432963808259383, 0.2930314144762756, 0.0023489174888142545, 0.28881439023438565, 0.0015375533310807996, 0.2916894739742651, 0.001358530264793909, 0.2856392273971687, 0.0017606104893211998, 0.2838153767874159, 0.0019151543739485668, 0.2944385163056867, 0.002268200332304992, 0.28763993842100066, 0.0024379106967095444, 0.2916065895373358, 0.001190492371191398, 0.2940798551263002, 0.0011719876844514937, 0.3021714959329741, 0.0009732692142553539]
UAAGDS	[0.19000780908968093, 0.016115456653097777, 0.19935551121069295, 0.023954553250189803, 0.19012397839994102, 0.006137046275854921, 0.19924178553021438, 0.006213091593699361, 0.1958882536076027, 0.007050566671959808, 0.1956493416909273, 0.006001898796669502, 0.19728136615980194, 0.01405839031573089, 0.18809301117568208, 0.0035592666475299808, 0.19439388905965732, 0.0019392808274158856, 0.19476576234714804, 0.002006948890325743, 0.19282072924311405, 0.0023072964153577715, 0.19188042515473877, 0.0018795872423960744, 0.19592725478494033, 0.002484880691654058, 0.19073381447425877, 0.002411337621813123, 0.19328965411010682, 0.002355882784498294, 0.19607542504991887, 0.002136580556314843, 0.19333322307642967, 0.002665394174492973]
UPLA4FNF	[0.25409129675257863, 0.012868076096453974, 0.2549234971695438, 0.022245911143673386, 0.24849435899182193, 0.009613980849810091, 0.25229709083360713, 0.009355297187208981, 0.2543165171943884, 0.010714586721140769, 0.2521995309735522, 0.006001898796669502, 0.2521434310625493, 0.01405839031573089, 0.2534334315328033, 0.005638110622423403, 0.2532317416826812, 0.003412281647311201, 0.24870453863263156, 0.0032355315492281654, 0.2501259221728128, 0.003883574168763218, 0.2505511181841171, 0.004618256371938015, 0.2542694803264102, 0.0057621711268086885, 0.2521934506056733, 0.006149283490576396, 0.24869948766013467, 0.0035911966226036046, 0.2566075730382721, 0.00352812437146197, 0.25392656231846367, 0.0033191697273120538]
UACGALPpp	[0.18019322088905698, 0.024888766554748705, 0.18073587193652302, 0.046608780642445974, 0.18161389761254987, 0.01868852333500904, 0.18039700495797104, 0.02017965641405563, 0.1788225726589871, 0.026080748322744644, 0.17906479203507011, 0.009740630160676729, 0.18255523294906448, 0.018112162193983542, 0.18061794683098228, 0.007864783502198134, 0.18140024210900665, 0.007257876767120555, 0.18083830818372065, 0.006735875063912934, 0.17773060531009294, 0.007489597186701029, 0.17740918276811368, 0.003465881309637251, 0.18255994496206623, 0.00790431894208782, 0.17758431092986313, 0.004616902838216096, 0.17283063864548115, 0.006681571702959539, 0.17906877394842918, 0.006605879872474002, 0.17954895632942672, 0.00797510030975628]
UPLA4FNT	[0.31211283287979674, 0.5422449308165199, 0.30612750517351117, 0.6828743802673737, 0.2939469640061132, 0.004469057392403454, 0.3004237612181055, 0.004616233013391193, 0.30088557876603444, 0.005630403862199747, 0.3003035688296122, 0.009740630160676729, 0.3064280005452677, 0.007558068889810334, 0.29533143427464476, 0.0039380782162883364, 0.29689932611479053, 0.00264453576542637, 0.2882786688730175, 0.0027065584599785114, 0.30129878996917175, 0.002881316637696171, 0.29942161857691363, 0.004540008682522532, 0.30141276490892543, 0.00790431894208782, 0.2999318656472836, 0.007849960283947363, 0.2995628733291346, 0.003132809726702892, 0.30503329142895463, 0.002112861059465744, 0.3038945292763494, 0.0032326406100271756]
PRMICI	[0.4056400851445663, 0.022448745805005298, 0.40329874763558554, 0.038986877335567396, 0.40713103847841564, 0.01868852333500904, 0.40305533541155375, 0.02017965641405563, 0.41369262232468007, 0.02182790238601215, 0.4126781897736099, 0.022682727946828404, 0.4066234559202852, 0.05329247320789425, 0.4005573400500344, 0.0078072140390441835, 0.40777844676034314, 0.007257876767120555, 0.3925924582195042, 0.006735875063912934, 0.4288530451011241, 0.007489597186701029, 0.4063953122976522, 0.0025126821840304454, 0.4098042119509266, 0.0040919266901596335, 0.3988390010029552, 0.009054606345918466, 0.40867762247380496, 0.006681571702959539, 0.4070731980378929, 0.007845072797997944, 0.41646604104354046, 0.013596905991482595]
UPP3MT	[0.221472224203446, 0.005171245937336903, 0.21157464948436697, 0.010377518851533894, 0.2105481722896798, 0.01868852333500904, 0.22504463892913218, 0.009355297187208981, 0.213821681045131, 0.008669552275086279, 0.21766676106163418, 0.0047400444349454725, 0.22933236197140694, 0.01021891474822287, 0.2283433576471426, 0.0037994886179621087, 0.22759987571132018, 0.003403354369614866, 0.2177886967805688, 0.0030307677727444285, 0.22214681915068346, 0.0033004425143242093, 0.2157154126150625, 0.003736191509436196, 0.22818315457491925, 0.004940591430943478, 0.21846211542657137, 0.004616902838216096, 0.2069289977531906, 0.006681571702959539, 0.2214412775402764, 0.006605879872474002, 0.22032741212264387, 0.00797510030975628]
UPP3S	[0.4056400851445663, 0.008382743835896241, 0.40329874763558554, 0.014433460254122852, 0.41393910310832854, 0.01868852333500904, 0.40305533541155375, 0.02017965641405563, 0.41427111998395516, 0.02182790238601215, 0.41010472517183894, 0.014358916718613739, 0.4066234559202852, 0.022719532874993172, 0.4042948722223843, 0.008557731493829273, 0.4207720937109938, 0.007257876767120555, 0.37752806902232766, 0.006735875063912934, 0.4043671836249011, 0.007489597186701029, 0.4012878149847257, 0.007534761159242421, 0.4098042119509266, 0.009445737235742817, 0.4002682948664764, 0.009842940901178968, 0.40100549167457034, 0.008415912933694156, 0.37911311063374875, 0.009157551623648074, 0.40584066875939234, 0.012472027466779176]
UPPDC1	[0.28411239007213424, 0.00872362908769863, 0.2915809119905659, 0.01255520551064206, 0.28515321385914233, 0.01868852333500904, 0.29259592928809675, 0.02017965641405563, 0.2884478790916196, 0.02182790238601215, 0.29143941297906784, 0.005990829898759642, 0.28621566084425554, 0.013094056917380038, 0.2884313748795373, 0.0078072140390441835, 0.2841944268741543, 0.007257876767120555, 0.2857205650470819, 0.006735875063912934, 0.28336147284124097, 0.007489597186701029, 0.28551787589172484, 0.004540008682522532, 0.2883360487778529, 0.005337838756416766, 0.2822086217396198, 0.004918064353708873, 0.2805246228273302, 0.006681571702959539, 0.28917963362248117, 0.006605879872474002, 0.28695136806649163, 0.00797510030975628]
UACGAMPpp	[0.18019322088905698, 0.024888766554748705, 0.18073587193652302, 0.046608780642445974, 0.18161389761254987, 0.01868852333500904, 0.18039700495797104, 0.02017965641405563, 0.1788225726589871, 0.026080748322744644, 0.17906479203507011, 0.009740630160676729, 0.18255523294906448, 0.018112162193983542, 0.18061794683098228, 0.007864783502198134, 0.18140024210900665, 0.007257876767120555, 0.18083830818372065, 0.006735875063912934, 0.17773060531009294, 0.007489597186701029, 0.17740918276811368, 0.003465881309637251, 0.18255994496206623, 0.00790431894208782, 0.17758431092986313, 0.004616902838216096, 0.17283063864548115, 0.006681571702959539, 0.17906877394842918, 0.006605879872474002, 0.17954895632942672, 0.00797510030975628]
UACGAMtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
UACMAMO	[0.24889533829342475, 0.008382743835896241, 0.23775851721366845, 0.014760113252989076, 0.23380905977521563, 0.00883871841102279, 0.23461198906580955, 0.008865937299695188, 0.23377985029012216, 0.008811568556062285, 0.23053408407048892, 0.009740630160676729, 0.25178800313260885, 0.016232945538906005, 0.24415599376093064, 0.005388649345436192, 0.23568481159172505, 0.0028855722632274215, 0.23228461846087076, 0.0028260039962606917, 0.23410503056930396, 0.003191105329116895, 0.23586165201605042, 0.0032667053729432912, 0.2438752139322063, 0.004281522004590067, 0.24333182865184136, 0.003642556758680646, 0.24216396883115707, 0.006681571702959539, 0.24904655172351026, 0.006659097955543005, 0.23956795112366885, 0.00797510030975628]
UAG2E	[0.2512046531641598, 0.014985152923437226, 0.254565380701542, 0.023954553250189803, 0.2803308347462873, 0.009308574434530245, 0.2511374120291614, 0.009355297187208981, 0.28671238611379435, 0.00960685972952792, 0.2521995309735522, 0.009740630160676729, 0.2521434310625493, 0.016232945538906005, 0.2534334315328033, 0.005240820440554883, 0.2532317416826812, 0.0033140815926515138, 0.2817412924289598, 0.006735875063912934, 0.2501259221728128, 0.0033368882427266475, 0.2758703809673081, 0.004006501709235141, 0.2542694803264102, 0.004741967768206834, 0.2879257971937049, 0.0042803105561947585, 0.24735518002717571, 0.006681571702959539, 0.25113085488694487, 0.006605879872474002, 0.25084493757306464, 0.00797510030975628]
UPPRT	[0.4980126799739684, 0.08522545612377135, 0.4940694890971639, 0.12032347405325731, 0.48826047531821143, 0.006160539077030293, 0.49930867618055047, 0.008814425732588472, 0.45939393740741347, 0.02182790238601215, 0.5007478672564376, 0.004419046395559533, 0.49815647999486906, 0.004772216850130096, 0.4960081616823552, 0.003522309421309653, 0.5039314341951582, 0.0021088991036462552, 0.4892319360881839, 0.002006948890325743, 0.49206073402811834, 0.002489525057369962, 0.4864127702001675, 0.009576314510355505, 0.5071530987044665, 0.01168476761568317, 0.4960309837224013, 0.008833164055114954, 0.49420767323564285, 0.006681571702959539, 0.4921064535453413, 0.006605879872474002, 0.4922795081520568, 0.002396192476273352]
UAGAAT	[0.36176310260060035, 0.006732141564010995, 0.3916614730892293, 0.009560886354368334, 0.37223970725011185, 0.004281114983000472, 0.3656556939681785, 0.004281407827197545, 0.37030529787904715, 0.004465870358196496, 0.37464810176966157, 0.004264081824821495, 0.39680603377979357, 0.005575828015422472, 0.35369443665826256, 0.0030233868673352317, 0.3757274509487381, 0.0017518079957928453, 0.3636006148589003, 0.0016912714015799816, 0.3593815311453286, 0.0020066191560376566, 0.3524828406612058, 0.0021712377211265147, 0.3609844717282558, 0.002484880691654058, 0.37225413514145966, 0.0024733414632381063, 0.37798909927686647, 0.00184311100264326, 0.3701774125973728, 0.0017491621077795631, 0.3613289740555285, 0.001598201727979475]
